id,rle_mask
cebc1b3f7d,1 77 102 78 203 78 304 78 405 78 506 78 607 79 708 79 809 78 910 79 1011 79 1112 79 1213 79 1314 79 1415 79 1516 79 1617 79 1718 79 1819 80 1920 79 2021 79 2122 79 2223 79 2324 79 2425 79 2526 80 2627 80 2728 80 2829 81 2930 81 3031 82 3132 83 3233 84 3334 85 3435 86 3536 87 3637 88 3738 88 3839 89 3940 90 4041 92 4142 94 4237 1 4239 3 4243 5959
538ec1a18e,1765 5 1865 8 1965 11 2065 13 2166 13 2267 14 2367 16 2468 16 2569 17 2669 18 2769 21 2870 21 2892 4 2969 30 3070 31 3169 36 3268 39 3368 42 3468 44 3567 48 3616 2 3667 54 3767 56 3868 57 3967 60 4068 61 4168 63 4268 65 4369 67 4470 68 4570 69 4671 70 4770 72 4871 72 4972 72 5073 72 5174 73 5275 73 5376 73 5477 73 5578 74 5680 73 5781 74 5882 75 5970 4 5983 75 6070 6 6084 75 6168 10 6185 76 6268 11 6286 2 6290 1 6293 70 6369 12 6387 3 6391 1 6393 71 6468 15 6495 70 6569 15 6589 5 6595 72 6669 16 6690 78 6769 19 6789 312 7102 99 7203 98 7305 97 7405 82 7488 15 7508 94 7603 1 7607 94 7710 80 7791 7 7811 79 7893 2 7913 78 7994 2 8015 77 8095 1 8117 76 8220 71 8324 67 8427 65 8530 61 8632 59 8734 58 8835 55 8891 1 8937 54 8992 2 9038 54 9093 2 9139 57 9241 57 9344 49 9394 7 9444 47 9495 11 9546 6 9557 31 9596 16 9649 1 9662 6 9669 16 9697 21 9772 12 9798 37 9874 10 9899 38 9977 6 10000 39 10077 6 10101 39
05fb522022,
2958ce0087,
97cef77fa4,
1290e11543,24 78 124 79 224 80 323 82 421 85 514 9688
eb69e96015,1 2828 2832 98 2933 98 3035 97 3137 96 3238 96 3340 95 3441 95 3543 94 3645 93 3746 93 3848 92 3950 91 4052 90 4155 88 4257 87 4360 85 4463 83 4566 81 4668 80 4771 78 4873 77 4975 76 5077 75 5180 73 5282 72 5384 71 5487 69 5590 67 5692 66 5795 64 5897 63 5999 62 6100 62 6202 61 6304 60 6406 59 6508 58 6610 57 6712 56 6813 56 6915 55 7017 54 7119 53 7220 53 7322 52 7423 52 7524 52 7625 52 7726 52 7826 53 7926 54 8026 55 8126 56 8227 56 8328 56 8429 56 8530 56 8632 55 8734 54 8836 53 8938 52 9040 51 9142 50 9244 49 9347 47 9449 46 9552 44 9655 42 9758 40 9860 39 9962 38 10063 38 10165 37
955a22dab3,69 33 170 33 271 33 372 33 473 33 573 34 674 34 775 34 877 33 978 33 1081 31 1183 30 1284 30 1385 30 1484 32 1583 34 1684 34 1785 34 1887 33 1989 32 2091 31 2194 29 2296 28 2399 26 2501 25 2603 24 2704 24 2805 24 2906 24 3007 24 3107 25 3208 25 3309 25 3409 26 3510 26 3610 27 3711 27 3812 27 3912 28 4014 27 4115 27 4216 27 4317 27 4419 26 4520 26 4622 25 4724 24 4826 23 4928 22 5030 21 5133 19 5236 17 5339 15 5442 13 5545 11 5649 8 5752 6 5854 5 5956 4 6058 3 6159 3 6261 2
a8da16b97c,1 1412 1415 94 1516 91 1617 88 1718 84 1819 80 1920 76 2021 72 2122 68 2223 64 2324 60 2425 56 2526 53 2627 49 2728 45 2829 43 2930 41 3031 40 3132 40 3233 39 3334 39 3435 39 3536 39 3637 39 3738 39 3839 39 3940 40 4041 40 4142 40 4243 40 4344 40 4445 39 4546 38 4647 37 4748 36 4849 35 4950 34 5051 33 5152 31 5253 29 5354 26 5455 23 5556 21 5657 19 5758 18 5859 17 5960 15 6061 13 6162 12 6263 12 6364 11 6465 11 6566 11 6667 11 6768 10 6869 8 6970 7 7071 5
b4f0255ba5,
dc33e8d3a5,5354 1 5455 2 5556 3 5657 3 5758 4 5859 5 5960 6 6061 7 6162 8 6263 9 6364 10 6465 11 6566 12 6667 13 6768 14 6869 15 6970 15 7071 16 7172 17 7273 17 7374 18 7475 19 7576 19 7677 19 7778 19 7879 20 7980 20 8081 20 8182 20 8283 20 8384 20 8485 20 8586 20 8687 20 8788 20 8889 20 8990 19 9091 19 9192 19 9293 18 9394 18 9495 18 9596 17 9697 17 9798 17 9899 17 10000 17 10101 17
c91684784f,1 8582 8586 96 8687 94 8788 91 8889 87 8990 84 9091 81 9192 78 9293 75 9394 72 9495 70 9596 68 9697 67 9798 65 9899 37 9944 18 10000 35 10045 17 10101 33 10147 14
f6011fc398,
9545264612,4748 3 4849 5 4950 7 5051 10 5152 13 5253 15 5354 17 5455 19 5556 20 5657 22 5758 24 5859 30 5960 35 6061 37 6162 39 6263 41 6364 43 6465 45 6566 47 6667 49 6768 51 6869 53 6970 56 7071 58 7172 61 7273 63 7374 65 7475 67 7576 67 7677 68 7778 70 7879 71 7980 73 8081 77 8182 81 8283 84 8384 86 8485 87 8586 90 8687 92 8788 94 8889 96 8990 99 9091 1111
df34ce2d4c,1 10100 10102 100
e5d26987a9,
b2ba08c21b,
7f34898162,1 1972 1978 43 2030 12 2113 3 2120 2
daadda3a18,
76bc4e0cd6,62 40 162 41 263 41 365 40 466 40 567 40 669 39 771 38 873 37 974 37 1076 36 1178 35 1279 35 1380 35 1481 35 1582 35 1684 34 1785 34 1886 34 1987 34 2088 34 2189 34 2290 34 2391 34 2492 34 2593 34 2693 35 2794 35 2895 35 2996 35 3096 36 3198 35 3299 35 3401 34 3502 34 3603 34 3704 34 3805 34 3906 34 4007 34 4107 35 4208 35 4309 35 4410 35 4511 35 4613 34 4714 34 4816 33 4918 32 5020 31 5122 30 5224 29 5326 28 5428 27 5530 26 5632 25 5734 24 5836 23 5938 22 6040 21 6142 20 6244 19 6346 18 6448 17 6550 16 6652 15 6754 14 6855 14 6957 13 7058 13 7160 12 7261 12 7362 12 7463 12 7564 12 7665 12 7766 12 7866 13 7964 16 8064 17 8163 19 8263 20 8364 20 8464 21 8565 21 8666 21 8767 21 8868 21 8968 22 9069 22 9170 22 9270 23 9371 23 9472 23 9572 24 9673 24 9774 24 9874 25 9975 25 10076 25 10177 25
ae6ffe812a,4849 5 4857 6 4950 25 5051 29 5152 32 5253 34 5354 36 5455 38 5556 40 5657 42 5758 45 5859 49 5960 52 6061 56 6162 58 6263 60 6364 61 6465 63 6566 64 6667 66 6768 67 6869 68 6970 69 7071 70 7172 71 7273 73 7374 74 7475 76 7576 78 7677 79 7778 81 7879 82 7980 83 8081 85 8182 86 8283 87 8384 88 8485 89 8586 90 8687 91 8788 91 8889 92 8990 93 9091 93 9192 94 9293 94 9394 95 9495 95 9596 95 9697 96 9798 97 9899 98 10000 202
f91da5124f,
d2dcce97b1,
00565e793d,
d914ed0736,
b9be2550e6,8244 22 8343 28 8443 35 8481 1 8543 43 8643 44 8744 44 8845 44 8946 44 9046 45 9146 46 9248 45 9348 46 9449 46 9550 46 9651 46 9752 46 9853 46 9953 47 10054 47 10155 47
d98ef8bb13,1817 2 1909 11 2003 18 2101 21 2199 24 2298 26 2396 29 2495 31 2594 33 2694 34 2794 35 2894 36 2994 37 3094 38 3194 39 3294 40 3395 40 3496 40 3597 40 3697 41 3798 41 3899 41 4000 41 4101 41 4202 41 4303 41 4404 41 4505 41 4606 41 4706 42 4807 42 4907 43 5008 43 5109 43 5210 43 5312 42 5414 41 5516 40 5618 39 5720 38 5823 36 5926 34 6030 31 6133 29 6236 27 6338 26 6440 25 6542 24 6644 23 6746 22 6848 21 6950 20 7051 20 7153 19 7255 18 7357 17 7458 17 7560 16 7661 16 7763 15 7866 13 7967 13 8069 12 8171 11 8273 10 8375 9 8477 8 8579 7 8681 6 8784 4 8886 3 8988 2 9090 1
bc8ee4cf71,
619fa9083c,
038e53260b,52 19 149 35 248 37 345 45 445 48 545 50 644 53 745 55 846 56 945 58 1046 59 1134 3 1139 67 1234 73 1335 73 1435 73 1535 74 1635 75 1736 75 1837 75 1937 77 2038 78 2139 79 2240 83 2329 2 2334 1 2338 87 2427 2 2430 2 2435 2 2438 88 2528 2 2531 2 2536 91 2637 91 2730 2 2733 3 2737 92 2831 6 2838 92 2932 99 3033 99 3133 100 3234 201 3436 1109 4546 98 4647 94 4748 92 4849 91 4951 89 5053 87 5155 84 5257 82 5359 80 5464 76 5568 71 5673 65 5776 62 5880 57 5983 53 6086 50 6189 9 6203 32 6306 27 6408 25 6510 21 6613 17 6717 12 6821 9 6926 3
0ccee86f32,68 34 168 35 269 35 370 35 471 35 571 36 672 36 773 36 874 36 975 36 1076 36 1177 36 1277 37 1378 37 1479 37 1580 37 1681 37 1782 37 1883 37 1984 37 2084 38 2185 38 2286 38 2387 38 2488 38 2589 38 2691 37 2793 36 2894 36 2996 35 3097 35 3199 34 3300 34 3402 33 3503 33 3605 32 3706 32 3808 31 3909 31 4011 30 4112 30 4213 30 4315 29 4416 29 4518 28 4619 28 4721 27 4823 26 4926 24 5028 23 5130 22 5232 21 5334 20 5436 19 5538 18 5641 16 5743 15 5844 15 5946 14 6048 13 6151 11 6253 10 6356 8 6458 7 6560 6 6662 5 6764 4 6866 3 6968 2
d2776b82d5,
d2e4b1e381,
59605645c0,2725 3 2822 7 2918 12 3017 14 3116 16 3215 18 3314 20 3412 23 3511 25 3609 28 3707 31 3806 33 3906 34 4005 36 4105 37 4205 38 4306 38 4406 39 4507 39 4608 39 4709 39 4810 39 4912 38 5013 38 5115 37 5217 36 5319 35 5421 34 5523 33 5626 31 5728 30 5830 29 5933 27 6035 26 6138 24 6240 23 6342 22 6444 21 6546 20 6649 18 6751 17 6854 15 6957 13 7059 12 7163 9 7266 7 7369 5 7471 4 7573 3 7675 2
0b6bb5c85a,1 100 102 3130 3233 100 3334 99 3435 98 3536 96 3637 94 3738 87 3827 1 3829 2 3839 82 3922 2 3940 82 4023 1 4041 81 4142 78 4243 74 4344 74 4445 74 4546 73 4647 72 4748 72 4849 52 4904 16 4950 46 5008 13 5051 42 5114 5 5152 39 5253 38 5354 37 5455 37 5556 37 5657 37 5758 37 5859 37 5960 37 6061 37 6162 37 6263 37 6364 37 6465 37 6566 38 6667 38 6768 38 6869 38 6970 38 7071 38 7172 39 7273 39 7374 39 7475 40 7576 40 7677 40 7778 41 7879 41 7980 41 8081 42 8182 42 8283 42 8384 43 8485 43 8586 43 8687 44 8788 44 8889 44 8990 45 9091 46 9192 46 9293 47 9394 47 9495 48 9596 49 9697 50 9798 51 9899 52 10000 52 10101 52
0b633fad17,686 2 783 8 876 1 882 11 928 7 945 7 975 20 1028 10 1045 10 1075 22 1127 15 1144 14 1160 3 1175 24 1227 40 1276 25 1328 75 1428 79 1528 82 1629 89 1729 90 1826 94 1925 96 2024 98 2123 8079
764fc25e64,1110 2 1211 2 1312 2 1413 2 1515 1
11bc27b01c,38 64 139 64 240 64 341 64 442 64 543 64 645 63 746 63 847 63 948 63 1049 63 1150 63 1250 64 1351 64 1452 64 1553 64 1654 64 1754 65 1856 64 1957 64 2058 64 2159 64 2260 64 2362 63 2463 63 2565 62 2668 60 2770 59 2873 57 2975 56 3077 55 3180 53 3282 52 3385 50 3488 48 3591 46 3693 45 3796 43 3899 41 4002 39 4104 38 4206 37 4308 36 4411 34 4513 33 4616 31 4719 29 4822 27 4925 25 5027 24 5130 22 5232 21 5334 20 5436 19 5537 19 5639 18 5741 17 5842 17 5944 16 6046 15 6147 15 6249 14 6351 13 6452 13 6553 13 6654 13 6755 13 6856 13 6956 14 7057 14 7157 15 7257 16 7357 17 7457 18 7558 18 7659 18 7760 18 7862 17 7964 16 8065 16 8167 15 8268 15 8369 15 8470 15 8570 16 8671 16 8772 16 8873 16 8974 16 9075 16 9176 16 9276 17 9377 17 9478 17 9579 17 9679 18 9779 19 9879 20 9980 20 10080 21 10181 21
09493c684a,85 17 186 17 287 17 389 16 490 16 591 16 692 16 794 15 895 15 997 14 1099 13 1200 13 1302 12 1403 12 1504 12 1605 12 1706 12 1807 12 1908 12 2009 12 2110 12 2211 12 2312 12 2413 12 2514 12 2615 12 2716 12 2817 12 2918 12 3018 13 3119 13 3219 14 3320 14 3420 15 3521 15 3622 15 3722 16 3822 17 3923 17 4024 17 4125 17 4226 17 4326 18 4427 18 4528 18 4628 19 4729 19 4829 20 4930 19 5031 17 5131 18 5232 17 5332 17 5432 18 5532 18 5632 19 5731 21 5831 21 5931 22 6030 24 6130 24 6230 25 6330 25 6429 26 6529 26 6628 27 6728 27 6827 28 6927 27 7026 28 7125 29 7224 30 7324 30 7424 30 7524 29 7623 30 7723 30 7823 29 7923 29 8023 28 8123 28 8223 28 8322 29 8422 29 8521 31 8621 31 8720 32 8819 34 8918 35 9017 37 9116 39 9215 41 9314 43 9413 44 9512 46 9610 48 9706 53 9798 1 9802 58 9899 62 10000 61 10101 61
b239eb33f5,
765db22f0e,
2337388245,
72db0c3a2f,2821 8 2899 31 2966 65 3061 71 3157 76 3254 80 3353 82 3453 83 3553 84 3654 84 3755 84 3856 84 3956 85 4057 85 4158 85 4258 86 4359 86 4460 86 4561 86 4662 86 4763 86 4864 86 4966 85 5067 85 5168 85 5269 85 5370 85 5471 85 5573 84 5674 84 5775 84 5876 84 5976 85 6077 85 6179 84 6280 84 6382 83 6483 83 6585 82 6686 82 6787 82 6889 81 6990 81 7091 81 7192 81 7294 80 7395 80 7496 80 7597 80 7698 80 7800 79 7901 79 8002 79 8103 79 8204 79 8305 79 8406 79 8508 78 8609 78 8711 77 8813 76 8915 75 9016 75 9118 74 9220 73 9321 73 9423 72 9525 71 9626 71 9727 71 9829 70 9930 70 10031 70 10132 70
ceda8750a4,1 15 20 6 102 15 120 6 203 24 304 22 405 21 506 21 607 21 708 21 809 20 910 20 1011 20 1112 19 1213 19 1314 19 1415 18 1516 18 1617 18 1718 17 1819 17 1920 16 2021 16 2122 15 2223 15 2324 14 2425 13 2526 13 2627 12 2728 11 2829 11 2930 10 3031 9 3132 9 3233 8 3334 7 3435 7 3536 6 3637 5 3738 5 3839 4 3940 3
e02756640e,
747141df74,
76aa28c0ef,
bfad493b37,
67840ed90a,1 1108 1112 97 1213 95 1314 94 1415 94 1516 93 1617 92 1718 91 1819 90 1920 89 2021 88 2122 87 2223 86 2324 85 2425 83 2526 82 2627 81 2728 80 2829 80 2930 79 3031 78 3132 77 3233 77 3334 75 3435 74 3536 73 3637 72 3738 71 3839 71 3940 70 4041 70 4142 70 4243 70 4344 70 4445 70 4546 71 4647 71 4748 71 4849 71 4950 72 5051 73 5152 74 5253 75 5354 77 5455 78 5556 80 5657 83 5758 87 5859 91 5960 95 6061 4141
e5699c01e6,
3c7d16efb4,
fbea8c7ae0,1 87 102 87 203 87 304 87 405 87 506 87 607 87 708 87 809 88 910 88 1011 88 1112 88 1213 88 1314 89 1415 89 1516 90 1617 91 1718 92 1819 93 1920 93 2021 94 2122 94 2223 94 2324 94 2425 93 2526 92 2627 91 2728 89 2829 85 2930 81 3031 77 3132 73 3233 71 3334 68 3435 67 3536 65 3637 63 3738 61 3839 60 3940 58 4041 57 4142 54 4243 52 4344 49 4445 45 4546 42 4647 39 4748 37 4849 34 4950 31 5051 28 5152 26 5253 23 5354 21 5455 18 5556 15 5657 3
15823abda7,1 39 102 39 203 39 304 39 405 39 506 39 607 39 708 40 809 40 910 40 1011 40 1112 40 1213 40 1314 40 1415 40 1516 40 1617 40 1718 40 1819 39 1920 39 2021 39 2122 38 2223 38 2324 38 2425 38 2526 37 2627 37 2728 36 2829 36 2930 35 3031 35 3132 34 3233 34 3334 33 3435 33 3536 32 3637 32 3738 32 3839 32 3940 31 4041 31 4142 31 4243 31 4344 31 4445 31 4546 31 4647 32 4748 31 4849 32 4950 31 5051 31 5152 31 5253 31 5354 31 5455 31 5556 30 5657 30 5758 30 5859 29 5960 29 6061 28 6162 28 6263 28 6364 27 6465 27 6566 26 6667 25 6768 24 6869 23 6970 22 7071 21 7172 20 7273 20 7374 19 7475 18 7576 17 7677 15 7778 13 7879 10 7980 8 8081 6 8182 5 8283 4 8384 3
1078ce67ed,11 91 111 92 210 94 307 501 809 97 910 96 1011 94 1112 93 1213 92 1314 91 1415 89 1516 88 1617 87 1718 86 1819 84 1920 83 2021 82 2122 82 2223 82 2324 82 2425 82 2526 82 2627 83 2728 83 2829 83 2930 82 3031 81 3132 80 3233 79 3334 77 3435 75 3536 71 3637 58 3738 53 3839 48 3940 46 4041 43 4142 35 4243 28 4344 22 4445 19
88ff802bf0,1 28 102 27 203 27 304 25 405 23 506 22 607 21 708 20 809 19 910 17 1011 16 1112 15 1213 13 1314 12 1415 10 1516 9 1617 8 1718 7 1819 6 1920 4 2021 2
d66e58294c,2357 11 2452 20 2549 27 2646 36 2692 12 2744 69 2841 79 2930 97 3029 7173
4604ba0a16,
357ce270a6,
3a76eda882,9105 27 9149 10 9200 45 9246 16 9293 72 9394 74 9495 89 9596 94 9695 507
de69685b70,
c9023ac460,1 41 102 42 203 42 304 43 405 43 506 44 607 45 708 45 809 46 910 46 1011 47 1112 48 1213 48 1314 49 1415 50 1516 51 1617 51 1718 52 1819 54 1920 56 2021 57 2122 59 2223 61 2324 62 2425 63 2526 64 2627 65 2728 67 2829 69 2930 72 3031 76 3132 78 3233 80 3334 82 3435 83 3536 84 3637 84 3738 85 3839 86 3940 86 4041 87 4142 88 4243 89 4344 90 4445 91 4546 92 4647 93 4748 94 4849 96 4950 99 5051 5151
6a05025151,
da3e6f8513,1 87 102 88 203 89 304 91 405 92 506 94 607 96 708 98 809 9190 10000 99 10101 98
71ce93a7b7,
bfcdcd2720,49 53 150 53 251 53 352 53 453 53 554 53 655 53 756 53 857 53 958 53 1059 53 1160 53 1262 52 1363 52 1464 52 1566 51 1667 51 1769 50 1870 50 1971 50 2071 51 2172 51 2273 51 2374 51 2475 51 2576 51 2677 51 2779 50 2880 50 2982 49 3083 49 3185 48 3286 48 3388 47 3489 47 3590 47 3691 47 3792 47 3894 46 3995 46 4096 46 4197 46 4298 46 4399 46 4500 46 4601 46 4702 46 4803 46 4904 46 5005 46 5106 46 5207 46 5308 46 5410 45 5511 45 5613 44 5714 44 5816 43 5917 43 6019 42 6120 42 6221 42 6323 41 6424 41 6525 41 6626 41 6727 41 6828 41 6928 42 7029 42 7130 42 7231 42 7332 42 7433 42 7534 42 7636 41 7737 41 7838 41 7939 41 8040 41 8140 42 8241 42 8342 42 8443 42 8544 42 8645 42 8747 41 8848 41 8949 41 9051 40 9152 40 9253 40 9354 40 9455 40 9556 40 9657 40 9758 40 9859 40 9960 40 10061 40 10162 40
c60ef7505e,
5cca94091b,
ea69f29606,3130 2 3229 4 3327 7 3427 8 3526 10 3626 11 3726 12 3827 12 3928 12 4029 12 4130 12 4231 12 4332 12 4433 12 4535 11 4636 11 4737 11 4838 11 4938 12 5039 12 5139 13 5239 14 5339 15 5440 15 5540 16 5641 16 5741 17 5842 17 5942 18 6043 18 6144 18 6245 18 6345 19 6446 19 6547 19 6647 20 6748 20 6848 21 6949 21 7049 22 7149 23 7250 23 7351 23 7452 23 7553 23 7654 23 7755 23 7856 23 7956 24 8057 24 8158 24 8259 24 8360 24 8462 23 8563 23 8664 23 8765 23 8867 22 8969 21 9071 20 9172 20 9274 19 9376 18 9478 17 9579 17 9680 17 9782 16 9883 16 9984 16 10085 16 10186 16
79e562058a,
5791c70c05,
a0f7d1db58,
6774a12a64,
908d9627df,202 1 302 2 401 4 501 5 600 7 700 8 800 9 900 10 1000 11 1100 12 1200 13 1300 14 1400 15 1500 16 1601 16 1701 17 1801 18 1902 18 2002 19 2103 19 2203 20 2304 20 2404 21 2505 21 2605 22 2705 23 2806 23 2906 24 3007 24 3107 25 3208 25 3309 25 3410 25 3510 26 3611 26 3711 27 3812 27 3912 28 4013 28 4113 29 4213 30 4314 30 4414 31 4515 31 4615 32 4715 33 4816 33 4916 34 5016 35 5116 36 5216 37 5316 38 5416 39 5516 40 5616 41 5716 42 5816 43 5916 44 6016 45 6116 46 6216 47 6317 47 6417 48 6518 48 6619 48 6720 48 6821 48 6922 48 7023 48 7124 48 7226 47 7327 47 7428 47 7530 46 7631 46 7732 46 7834 45 7935 45 8036 45 8137 45 8239 44 8340 44 8441 44 8542 44 8644 43 8745 43 8846 43 8947 43 9048 43 9149 43 9250 43 9351 43 9452 43 9553 43 9654 43 9755 43 9856 43 9957 43 10057 44 10158 44
79115207b8,
69d9edeccb,
d24e24eea9,
6343d8b189,29 73 130 73 231 73 331 74 432 74 532 75 632 76 732 77 832 78 932 79 1031 81 1130 83 1230 84 1329 86 1429 87 1529 88 1629 89 1729 90 1829 91 1928 93 2027 95 2126 4844 6975 96 7079 93 7183 90 7287 87 7390 85 7494 82 7598 79 7702 76 7806 73 7910 70 8014 67 8117 65 8221 62 8324 60 8428 54 8531 50 8635 45 8739 40 8843 34 8949 26 9054 20 9158 15 9262 9 9366 4
b0a33197f5,7775 3 7854 25 7917 13 7943 37 8014 67 8111 71 8202 81 8295 89 8393 92 8493 93 8592 95 8693 95 8793 96 8894 96 8995 96 9096 96 9197 96 9297 97 9398 97 9498 98 9598 604
38a89c763c,
9c726c07cc,
eb004aea14,1 3838 3840 100 3943 98 4044 21 4070 71 4147 19 4172 68 4249 18 4274 62 4351 16 4376 55 4454 13 4478 5 4486 44 4556 11 4588 39 4660 6 4691 34 4765 2 4793 31 4895 29 4998 11 5015 8 5101 8 5204 4
e7c38ef150,103 1 105 3 204 3 305 6 405 7 506 7 607 8 708 7 809 7 910 7 1011 7 1112 6 1213 5 1315 3 1417 1
383e701524,704 4 802 7 899 11 997 14 1095 17 1192 21 1289 25 1385 30 1479 37 1575 42 1671 47 1767 52 1860 60 1957 64 2054 68 2148 75 2245 79 2339 86 2433 594 3031 90 3132 83 3233 68 3334 61 3435 51 3536 44 3637 38 3738 32 3839 29 3940 27 4041 26 4142 25 4243 24 4344 23 4445 22 4546 22 4647 21 4748 20 4849 20 4950 19 5051 19 5152 18 5253 17 5354 15 5455 14 5556 13 5657 12 5758 10 5859 9 5960 8 6061 8 6162 8 6263 9 6364 9 6465 9 6566 9 6667 9 6768 9 6869 8 6970 7 7071 7 7172 6 7273 4 7374 3
37c8167b81,
e1b3a4044b,1 74 102 74 203 74 304 74 405 74 506 74 607 74 708 74 809 74 910 74 1011 74 1112 74 1213 74 1314 74 1415 74 1516 74 1617 74 1718 74 1819 74 1920 73 2021 73 2122 72 2223 72 2324 71 2425 70 2526 69 2627 68 2728 67 2829 66 2930 65 3031 64 3132 63 3233 62 3334 61 3435 60 3536 58 3637 57 3738 56 3839 55 3940 53 4041 52 4142 51 4243 49 4344 48 4445 46 4546 45 4647 44 4748 43 4849 41 4950 40 5051 39 5152 38 5253 37 5354 36 5455 35 5556 35 5657 35 5758 34 5859 34 5960 34 6061 33 6162 33 6263 33 6364 33 6465 32 6566 32 6667 32 6768 32 6869 32 6970 32 7071 32 7172 32 7273 32 7374 32 7475 32 7576 32 7677 31 7778 31 7879 31 7980 30 8081 30 8182 30 8283 30 8384 29 8485 29 8586 28 8687 27 8788 25 8889 22 8990 20 9091 19 9192 17 9293 16 9394 15 9495 15 9596 15 9697 14 9798 14 9899 14 10000 14 10101 14
0510fec103,1 27 102 27 203 27 304 27 405 27 506 27 607 27 708 27 809 28 910 28 1011 28 1112 28 1213 28 1314 28 1415 28 1516 29 1617 29 1718 29 1819 29 1920 29 2021 30 2122 30 2223 31 2324 31 2425 32 2526 32 2627 33 2728 33 2829 34 2930 34 3031 35 3132 35 3233 35 3334 35 3435 36 3536 36 3637 36 3738 36 3839 36 3940 36 4041 36 4142 36 4243 36 4344 36 4445 36 4546 36 4647 37 4748 37 4849 37 4950 37 5051 38 5152 38 5253 39 5354 39 5455 39 5556 40 5657 40 5758 41 5859 41 5960 42 6061 43 6162 44 6263 44 6364 45 6465 46 6566 46 6667 47 6768 47 6869 48 6970 48 7071 48 7172 49 7273 49 7374 49 7475 50 7576 50 7677 50 7778 50 7879 50 7980 51 8081 51 8182 51 8283 51 8384 50 8485 50 8586 50 8687 50 8788 49 8889 49 8990 49 9091 48 9192 48 9293 47 9394 47 9495 46 9596 46 9697 45 9798 45 9899 44 10000 43 10101 43
3e8ab52b8a,882 11 979 16 1077 20 1174 25 1272 28 1369 33 1468 35 1567 37 1667 38 1766 40 1866 41 1965 43 2065 45 2164 47 2263 50 2361 55 2459 59 2557 64 2656 67 2754 72 2851 80 2947 7255
7db83b64e3,1 59 102 58 203 58 304 56 405 54 506 53 607 53 708 52 809 51 910 51 1011 50 1112 49 1213 49 1314 48 1415 48 1516 47 1617 45 1718 44 1819 42 1920 30 2021 28 2122 26 2223 24 2324 22 2425 20 2526 18 2627 17 2728 15 2829 13 2930 11 3031 10 3132 8 3233 7 3334 6 3435 5 3536 4 3637 2
c1f6155789,1 1717 1721 98 1825 95 1929 92 2032 90 2135 88 2238 86 2341 84 2444 82 2547 80 2649 79 2751 78 2852 78 2953 78 3055 77 3156 77 3257 77 3357 78 3458 78 3558 79 3658 80 3758 81 3857 83 3957 84 4057 85 4157 86 4258 86 4358 87 4458 88 4559 88 4659 89 4760 89 4860 90 4961 90 5061 91 5162 91 5262 92 5363 92 5463 93 5563 94 5663 95 5763 96 5863 97 5963 4239
9f3d03c145,
c6b0fcca43,1088 5 1187 7 1286 9 1377 23 1476 27 1507 8 1577 40 1677 45 1777 48 1877 50 1977 53 2078 56 2177 61 2278 68 2377 73 2473 80 2560 1 2568 967 3536 98 3637 97 3738 97 3839 97 3940 97 4041 96 4142 96 4243 96 4344 95 4445 95 4546 95 4647 94 4748 93 4849 93 4950 92 5051 92 5152 91 5253 91 5354 90 5455 90 5556 89 5657 89 5758 89 5859 89 5960 89 6061 89 6162 90 6263 91 6364 92 6465 93 6566 94 6667 96 6768 3434
21036cd656,86 16 187 16 288 16 389 16 490 16 591 16 691 17 792 17 892 18 992 19 1092 20 1193 20 1293 21 1393 22 1493 23 1593 24 1693 25 1794 25 1894 26 1995 26 2095 27 2195 28 2296 28 2396 29 2497 29 2597 30 2698 30 2799 30 2900 30 3001 30 3102 30 3203 30 3303 31 3404 31 3505 31 3606 31 3707 31 3808 31 3909 31 4010 31 4110 32 4211 32 4311 33 4412 33 4512 34 4613 34 4713 35 4814 35 4915 35 5015 36 5115 37 5215 38 5315 39 5415 40 5515 41 5616 41 5716 42 5817 42 5917 43 6018 43 6119 43 6219 44 6320 44 6420 45 6520 46 6620 47 6720 48 6820 49 6920 50 7020 51 7119 53 7219 54 7319 55 7419 56 7518 58 7618 59 7717 61 7817 62 7917 63 8017 64 8116 66 8216 67 8316 68 8415 70 8515 71 8615 72 8715 73 8815 74 8915 75 9014 77 9114 78 9214 79 9314 80 9413 82 9513 83 9613 84 9713 85 9812 87 9912 88 10012 89 10113 89
0ec5a99768,1312 2 1411 4 1511 5 1611 6 1711 7 1812 7 1912 8 2013 8 2114 8 2214 9 2314 10 2415 10 2515 11 2615 12 2716 12 2816 13 2916 14 3017 14 3117 15 3218 15 3319 15 3421 14 3523 13 3625 12 3728 10 3830 9 3933 7 4035 6 4137 5 4239 4 4340 4 4442 3 4544 2
f004fcafc7,1 2645 2658 70 2761 68 2865 64 2971 55 3082 41 3192 5 3200 14
6778b7675a,1 4541 4546 94 4647 91 4748 89 4849 88 4950 87 5051 85 5152 84 5253 83 5354 81 5455 79 5556 78 5657 77 5758 75 5859 74 5960 73 6061 71 6162 70 6263 70 6364 69 6465 69 6566 68 6667 68 6768 68 6869 67 6970 67 7071 67 7172 68 7273 68 7374 68 7475 69 7576 69 7677 69 7778 70 7879 70 7980 70 8081 70 8182 71 8283 71 8384 72 8485 72 8586 73 8687 73 8788 74 8889 74 8990 74 9091 74 9192 74 9293 74 9394 74 9495 74 9596 74 9697 74 9798 74 9899 75 10000 75 10101 75
9830eb6971,
